8	3	A3	1	0	0	0	10
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C1	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C2	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C2	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C3	0	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C3	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C4	0	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C4	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C5	0	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C5	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C6	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	0	0	0	0	0	0
22	27	10	27	10	0	0	0
5	23	27	C6	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C7	0	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	C7	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C8	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C8	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C9	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	C9	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	CA	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	CA	80	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	CB	0	80	0	0
10	81	63	27	10	27	10	27
30	12	0	68	3F	4C	0	68
21	10	27	10	27	10	27	10
22	27	10	27	10	27	10	27
23	10	27	10	27	10	27	10
24	27	10	27	10	27	10	27
25	10	27	10	27	10	27	10
26	27	10	27	10	27	10	27
27	10	27	10	27	10	27	10
28	27	10	27	10	27	10	27
29	10	27	10	27	10	27	10
2A	27	10	27	10	27	10	27
2B	10	27	10	27	10	27	10
2C	27	10	27	10	27	10	27
2D	10	27	10	27	10	27	10
2E	27	10	27	10	27	10	27
2F	10	27	10	27	10	27	10
20	27	10	27	10	27	10	27
21	10	27	10	27	10	27	10
22	27	10	27	10	0	0	0
5	23	27	CB	80	80	0	0
10	81	63	0	0	0	2	0
30	12	0	68	3F	4C	0	68
21	3	0	4	0	0	0	6
22	1	2C	3	D4	27	10	27
23	10	27	10	27	10	27	10
24	27	10	0	0	0	C8	1
25	F4	3	E8	5	DC	7	D0
26	9	C4	0B	B8	0D	AC	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	CC	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	5	0
29	0A	0	0F	0	14	0	19
2A	0	1E	0	23	0	28	0
2B	2D	0	32	0	37	0	3C
2C	0	41	0	4B	36	B0	36
2D	B0	36	B0	36	B0	36	B0
2E	36	B0	36	B0	36	B0	36
2F	B0	36	B0	36	B0	36	B0
20	36	B0	36	B0	36	B0	36
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	0	0	0
5	23	27	CC	80	80	0	0
10	81	63	36	B0	36	B0	36
30	12	0	68	3F	4C	0	68
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	36	B0	36
23	B0	36	B0	36	B0	36	B0
24	36	B0	36	B0	36	B0	36
25	B0	36	B0	36	B0	36	B0
26	36	B0	36	B0	36	B0	36
27	B0	36	B0	36	B0	36	B0
28	36	B0	36	B0	36	B0	36
29	B0	36	B0	36	B0	36	B0
2A	36	B0	36	B0	36	B0	36
2B	B0	36	B0	36	B0	36	B0
2C	36	B0	36	B0	36	B0	36
2D	B0	36	B0	36	B0	36	B0
2E	36	B0	36	B0	36	B0	36
2F	B0	36	B0	36	B0	36	B0
20	36	B0	36	B0	36	B0	36
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	0	0	0
5	23	27	CD	0	80	0	0
10	81	63	36	B0	36	B0	36
30	12	0	68	3F	4C	0	68
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	36	B0	36
23	B0	36	B0	36	B0	36	B0
24	36	B0	36	B0	36	B0	36
25	B0	36	B0	36	B0	36	B0
26	36	B0	36	B0	36	B0	36
27	B0	36	B0	36	B0	36	B0
28	36	B0	36	B0	36	B0	36
29	B0	36	B0	36	B0	36	B0
2A	36	B0	36	B0	36	B0	36
2B	B0	36	B0	36	B0	36	B0
2C	36	B0	36	B0	36	B0	36
2D	B0	36	B0	36	B0	36	B0
2E	36	B0	36	B0	36	B0	36
2F	B0	36	B0	36	B0	36	B0
20	36	B0	36	B0	36	B0	36
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	0	0	0
5	23	27	CD	80	80	0	0
10	81	63	36	B0	36	B0	36
30	12	0	68	3F	4C	0	68
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	36	B0	36
23	B0	36	B0	36	B0	36	B0
24	36	B0	36	B0	36	B0	36
25	B0	36	B0	36	B0	36	B0
26	36	B0	36	B0	36	B0	36
27	B0	36	B0	36	B0	36	B0
28	36	B0	36	B0	36	B0	36
29	B0	36	B0	36	B0	36	B0
2A	36	B0	36	B0	36	B0	36
2B	B0	36	B0	36	B0	36	B0
2C	36	B0	36	B0	36	B0	36
2D	B0	36	B0	36	B0	36	B0
2E	36	B0	36	B0	36	B0	36
2F	B0	36	B0	36	B0	36	B0
20	36	B0	36	B0	36	B0	36
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	0	0	0
5	23	27	CE	0	80	0	0
10	81	63	36	B0	36	B0	36
30	12	0	68	3F	4C	0	68
21	B0	36	B0	36	B0	36	B0
22	36	B0	36	B0	36	B0	36
23	B0	36	B0	36	B0	36	B0
24	36	B0	36	B0	36	B0	36
25	B0	36	B0	36	B0	36	B0
26	36	B0	36	B0	36	B0	36
27	B0	36	B0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	1	2C	1	2C	1
2D	2C	1	2C	2	1C	2	30
2E	2	1C	2	24	1	B0	1
2F	98	1	A0	1	68	1	70
20	1	50	1	70	1	68	1
21	E0	1	2C	1	2C	1	2C
22	1	2C	1	54	0	0	0
5	23	27	CE	80	80	0	0
10	81	63	1	2C	0	C8	2
30	12	0	68	3F	4C	0	68
21	D0	2	40	2	30	2	44
22	2	1C	1	EC	1	EC	1
23	E0	2	1C	2	58	2	58
24	2	58	2	58	4	B0	3
25	20	2	E4	1	E4	2	1C
26	2	44	2	8	2	1C	1
27	F4	1	B8	1	B8	1	B8
28	1	F4	2	A8	6	40	6
29	40	6	40	6	40	2	30
2A	4	F6	3	E8	2	BC	2
2B	30	1	F4	1	E0	1	B8
2C	1	B8	1	F4	2	58	2
2D	F8	2	A8	0F	A0	0F	A0
2E	0F	A0	17	70	5	78	5
2F	A0	5	5C	4	60	2	D0
20	2	58	2	30	2	58	2
21	94	2	94	2	BC	2	E4
22	2	B0	12	C0	0	0	0
5	23	27	CF	0	80	0	0
10	81	63	12	C0	27	10	17
30	12	0	68	3F	4C	0	68
21	70	7	8	6	70	6	40
22	6	40	4	38	3	84	3
23	20	3	48	3	84	3	70
24	3	70	4	24	2	BC	12
25	C0	12	C0	27	10	1B	58
26	0E	10	6	8C	6	2C	6
27	40	6	40	4	88	4	60
28	4	60	4	88	5	28	5
29	0	4	60	3	20	12	C0
2A	12	C0	27	10	1B	58	12
2B	C0	8	20	6	40	6	90
2C	6	40	6	8	5	C8	6
2D	48	6	2C	6	44	5	0
2E	4	60	3	20	12	C0	12
2F	C0	27	10	1B	58	17	70
20	0C	80	0A	28	7	6C	6
21	40	6	50	6	50	6	74
22	6	2C	6	44	0	0	0
5	23	27	CF	80	80	0	0
10	81	63	5	0	4	60	3
30	12	0	68	3F	4C	0	68
21	20	12	C0	12	C0	27	10
22	1B	58	17	70	0D	48	0A
23	F0	7	6C	7	8	7	8
24	6	50	6	74	6	2C	6
25	44	5	0	4	60	3	20
26	12	C0	12	C0	27	10	1B
27	58	17	70	0E	10	0A	F0
28	7	6C	7	8	7	8	6
29	50	6	74	6	2C	6	44
2A	5	0	4	60	3	20	12
2B	C0	12	C0	27	10	1B	58
2C	17	70	0E	10	0A	F0	7
2D	6C	7	8	7	8	6	50
2E	6	74	6	2C	6	44	5
2F	0	4	60	3	20	12	C0
20	12	C0	27	10	1B	58	17
21	70	0E	10	0A	F0	7	6C
22	7	8	7	8	0	0	0
5	23	27	D0	0	80	0	0
10	81	63	6	50	6	74	6
30	12	0	68	3F	4C	0	68
21	2C	6	44	5	0	4	60
22	3	20	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	1	2C	1	2C	1	2C
28	1	2C	1	E0	1	B8	1
29	68	1	38	0	C0	0	B0
2A	1	60	1	40	1	18	1
2B	10	0	80	0	70	4	B0
2C	1	2C	1	2C	2	BC	2
2D	BC	2	58	2	F8	1	70
2E	1	80	1	E0	1	90	2
2F	28	1	90	1	E0	1	F4
20	1	A4	1	90	1	B8	2
21	58	2	58	2	58	4	B0
22	4	4C	3	20	0	0	0
5	23	27	D0	80	80	0	0
10	81	63	3	0C	3	48	3
30	12	0	68	3F	4C	0	68
21	34	2	E4	2	BC	2	D0
22	1	F4	2	30	1	CC	1
23	7C	1	2C	6	40	6	40
24	6	40	6	40	5	DC	5
25	0	5	0	4	B0	4	D8
26	4	B0	4	88	3	C0	3
27	34	3	20	2	A8	2	80
28	2	58	1C	E8	1C	E8	14
29	50	0F	A0	0B	B8	5	A0
2A	5	5C	5	78	5	78	4
2B	98	4	10	3	94	3	C0
2C	3	A4	3	70	3	E8	3
2D	E8	12	C0	12	C0	27	10
2E	17	70	0C	80	6	70	6
2F	40	6	40	6	40	6	28
20	5	0	4	90	4	64	4
21	B0	5	F4	5	0	4	CC
22	12	C0	12	C0	0	0	0
5	23	27	D1	0	80	0	0
10	81	63	27	10	15	E0	11
30	12	0	68	3F	4C	0	68
21	30	6	8C	6	2C	6	40
22	6	40	6	E8	5	C8	5
23	2C	5	0	5	A0	5	A0
24	5	0	4	50	12	C0	12
25	C0	27	10	15	E0	11	30
26	8	20	6	40	6	90	6
27	40	6	8	5	C8	6	48
28	6	2C	6	44	5	A0	5
29	0	4	0C	12	C0	12	C0
2A	27	10	15	E0	11	30	0C
2B	80	0A	28	7	6C	6	40
2C	6	50	6	50	6	74	6
2D	2C	6	44	5	A0	5	0
2E	3	A4	12	C0	12	C0	27
2F	10	15	E0	11	30	0D	48
20	0A	F0	7	6C	7	8	7
21	8	6	50	6	74	6	2C
22	6	44	5	A0	0	0	0
5	23	27	D1	80	80	0	0
10	81	63	5	0	3	50	12
30	12	0	68	3F	4C	0	68
21	C0	12	C0	27	10	15	E0
22	11	30	0E	10	0A	F0	7
23	6C	7	8	7	8	6	50
24	6	74	6	2C	6	44	5
25	A0	5	0	3	50	12	C0
26	12	C0	27	10	15	E0	11
27	30	0E	10	0A	F0	7	6C
28	7	8	7	8	6	50	6
29	74	6	2C	6	44	5	A0
2A	5	0	3	50	12	C0	12
2B	C0	27	10	15	E0	11	30
2C	0E	10	0A	F0	7	6C	7
2D	8	7	8	6	50	6	74
2E	6	2C	6	44	5	A0	5
2F	0	3	50	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	27	D2	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	C8	1	90	1	18	1
23	4	1	F4	2	28	1	F4
24	1	90	1	2C	1	2C	1
25	F4	2	60	3	4	2	D0
26	2	A8	0	DC	4	B0	7
27	D0	4	4C	3	20	4	4C
28	5	B4	1	E0	2	BC	2
29	30	2	20	1	CC	2	44
2A	2	6C	1	C0	1	A4	1
2B	A4	0	E8	1	B8	2	D0
2C	0A	28	6	40	5	DC	6
2D	68	3	D4	2	D0	2	BC
2E	2	A8	2	80	2	6C	1
2F	90	1	A4	1	CC	1	CC
20	1	A4	1	2C	6	40	15
21	E0	14	50	0B	B8	5	DC
22	5	0	5	0	0	0	0
5	23	27	D2	80	80	0	0
10	81	63	4	74	4	10	3
30	12	0	68	3F	4C	0	68
21	48	2	80	2	44	2	58
22	2	80	2	A8	2	80	2
23	58	0B	B8	15	E0	15	E0
24	0B	B8	0C	80	5	50	5
25	5C	4	D8	4	88	3	84
26	2	BC	2	6C	2	80	3
27	84	3	70	3	E8	3	E8
28	0F	A0	15	E0	15	E0	0F
29	A0	17	70	5	50	6	40
2A	6	17	4	D8	3	C0	2
2B	F8	2	BC	3	20	4	B0
2C	4	60	5	0	4	60	15
2D	E0	15	E0	15	E0	1C	20
2E	17	70	5	50	6	2C	6
2F	2B	5	50	4	4C	3	70
20	3	98	4	4C	5	DC	5
21	A0	5	0	4	50	15	E0
22	15	E0	15	E0	0	0	0
5	23	27	D3	0	80	0	0
10	81	63	1F	40	1B	59	6
30	12	0	68	3F	4C	0	68
21	40	5	F0	5	F0	5	A0
22	5	14	4	9C	5	14	5
23	14	6	44	5	A0	5	0
24	4	0C	15	E0	15	E0	15
25	E0	1F	40	1B	59	8	34
26	6	40	6	40	6	40	5
27	78	4	B0	5	78	6	2C
28	6	44	5	A0	5	0	3
29	A4	15	E0	15	E0	15	E0
2A	1F	40	1B	59	9	C4	7
2B	D0	7	8	6	90	6	40
2C	4	B0	5	DC	6	2C	6
2D	44	5	A0	5	0	3	50
2E	15	E0	15	E0	15	E0	1F
2F	40	1B	59	9	C4	7	D0
20	7	8	6	90	6	40	4
21	B0	7	8	6	2C	6	44
22	5	A0	5	0	0	0	0
5	23	27	D3	80	80	0	0
10	81	63	3	50	15	E0	15
30	12	0	68	3F	4C	0	68
21	E0	15	E0	1F	40	1B	59
22	9	C4	7	D0	7	8	6
23	90	6	40	4	B0	7	8
24	6	2C	6	44	5	A0	5
25	0	3	50	15	E0	15	E0
26	15	E0	1F	40	1B	59	9
27	C4	7	D0	7	8	6	90
28	6	40	4	B0	7	8	6
29	2C	6	44	5	A0	5	0
2A	3	50	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	3	FE	1	E0	1	90
20	1	C0	2	28	2	4C	2
21	8	1	EC	1	B0	1	A8
22	1	A0	1	C8	0	0	0
5	23	27	D4	0	80	0	0
10	81	63	1	E8	1	B0	1
30	12	0	68	3F	4C	0	68
21	6C	1	40	0	B8	8	FC
22	6	A4	5	28	3	48	5
23	70	6	24	5	A4	5	68
24	3	E8	4	2C	3	5C	3
25	4	3	0C	3	D4	3	34
26	2	BC	1	64	0E	9A	0D
27	48	9	B0	8	4E	9	6C
28	9	78	7	FC	8	78	4
29	24	3	D4	3	AC	3	D4
2A	3	E8	5	14	5	0	4
2B	9C	2	5B	13	64	12	C0
2C	0C	DD	0C	B5	0B	37	9
2D	89	8	A7	7	C9	5	3C
2E	5	14	4	EC	4	88	4
2F	10	6	4	5	DC	5	8C
20	4	76	13	9B	16	58	0E
21	38	0E	B0	0C	55	0D	78
22	0C	8	0B	7A	0	0	0
5	23	27	D4	80	80	0	0
